latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
26.9861,82.2419,316.1,1,1,2018-03-10,0747,Aqua,MODIS,53,6.03,305.7,5.4,D,0
27.2225,83.9543,320.2,1,1,2018-03-10,0747,Aqua,MODIS,40,6.03,307.1,8,D,0
27.3039,84.7671,316.5,1.1,1,2018-03-10,0747,Aqua,MODIS,60,6.03,303.4,8.7,D,0
30.0405,80.712,304.7,1.1,1,2018-03-10,0747,Aqua,MODIS,29,6.03,280.7,6.6,D,0
27.2725,85.008,322,1.1,1,2018-03-10,0747,Aqua,MODIS,72,6.03,307,11.5,D,0
28.8859,80.2478,319.4,1.1,1.1,2018-03-10,0747,Aqua,MODIS,65,6.03,305.7,11.4,D,0
28.8937,82.8663,307.2,1,1,2018-03-10,0747,Aqua,MODIS,33,6.03,289.1,7.5,D,0
28.1388,80.3252,319.5,1.1,1.1,2018-03-10,0747,Aqua,MODIS,70,6.03,305,10.3,D,0
28.1078,80.5237,320.7,1.1,1.1,2018-03-10,0747,Aqua,MODIS,69,6.03,309.2,9.6,D,0
28.1582,82.0532,316.6,1,1,2018-03-10,0747,Aqua,MODIS,48,6.03,301.9,6.8,D,0
27.8396,81.716,320.1,1,1,2018-03-10,0747,Aqua,MODIS,68,6.03,305.2,10.5,D,0
27.8412,81.7263,321.6,1,1,2018-03-10,0747,Aqua,MODIS,70,6.03,303.5,12.4,D,0
27.8314,81.7241,318.1,1,1,2018-03-10,0747,Aqua,MODIS,28,6.03,304.7,7.5,D,0
28.1877,84.2202,311.7,1,1,2018-03-10,0747,Aqua,MODIS,47,6.03,299,5.9,D,0
27.73,82.2112,325.3,1,1,2018-03-10,0747,Aqua,MODIS,76,6.03,307.2,13.4,D,0
27.7315,82.2213,327.2,1,1,2018-03-10,0747,Aqua,MODIS,79,6.03,305.7,16,D,0
28.0535,84.9556,326.7,1.1,1,2018-03-10,0747,Aqua,MODIS,80,6.03,306.1,19.1,D,0
27.7909,83.7995,317,1,1,2018-03-10,0747,Aqua,MODIS,60,6.03,298.9,9.8,D,0
27.7909,84.4204,317.4,1,1,2018-03-10,0747,Aqua,MODIS,65,6.03,301.3,9.6,D,0
29.4144,81.4202,314.5,1,1,2018-03-11,0517,Terra,MODIS,53,6.03,298.1,8.7,D,0
29.648,80.4873,321.8,1.1,1.1,2018-03-11,0517,Terra,MODIS,78,6.03,302.8,14.4,D,0
29.555,82.3224,305.3,1,1,2018-03-11,0517,Terra,MODIS,48,6.03,286.2,8.6,D,0
29.0777,81.5312,311.9,1,1,2018-03-11,0517,Terra,MODIS,55,6.03,296.7,8.2,D,0
27.8364,80.1559,313.8,1.1,1.1,2018-03-11,0518,Terra,MODIS,58,6.03,301.6,5.6,D,0
27.08,85.3096,313.5,1.2,1.1,2018-03-11,0518,Terra,MODIS,60,6.03,300.1,8.7,D,0
27.2359,84.9947,317.6,1.2,1.1,2018-03-11,0518,Terra,MODIS,71,6.03,298.1,12.3,D,0
27.95,80.2828,311.7,1.1,1,2018-03-11,0518,Terra,MODIS,47,6.03,301.1,5,D,0
27.3531,84.7891,310.3,1.1,1.1,2018-03-11,0518,Terra,MODIS,56,6.03,297.9,6.7,D,0
27.3549,84.7778,309.2,1.1,1.1,2018-03-11,0518,Terra,MODIS,51,6.03,296.8,5.7,D,0
28.0912,80.5322,316.2,1.1,1,2018-03-11,0518,Terra,MODIS,64,6.03,302.7,6,D,0
28.0927,80.5213,315.4,1.1,1,2018-03-11,0518,Terra,MODIS,61,6.03,302.7,5.3,D,0
28.1425,80.3607,317.5,1.1,1,2018-03-11,0518,Terra,MODIS,67,6.03,302.6,9.1,D,0
28.175,80.332,313.1,1.1,1,2018-03-11,0518,Terra,MODIS,47,6.03,301.5,6,D,0
28.1765,80.3209,312.2,1.1,1,2018-03-11,0518,Terra,MODIS,43,6.03,300.6,5.5,D,0
28.4351,80.7808,353.2,1.1,1,2018-03-11,0518,Terra,MODIS,97,6.03,302.5,71.7,D,0
28.4365,80.77,317.5,1.1,1,2018-03-11,0518,Terra,MODIS,69,6.03,299.7,11.8,D,0
28.492,80.5672,319.5,1.1,1,2018-03-11,0518,Terra,MODIS,70,6.03,303.2,10.8,D,0
28.4935,80.5562,323.4,1.1,1,2018-03-11,0518,Terra,MODIS,77,6.03,303.8,14.9,D,0
27.4467,83.8188,315,1,1,2018-03-11,0518,Terra,MODIS,65,6.03,300.6,6.1,D,0
27.1697,81.2884,316.8,1,1,2018-03-11,0518,Terra,MODIS,65,6.03,303.4,6.7,D,0
27.157,82.2082,321.2,1,1,2018-03-11,0518,Terra,MODIS,73,6.03,302.6,10.8,D,0
27.4245,80.3059,316.1,1.1,1,2018-03-11,0518,Terra,MODIS,64,6.03,299,9.9,D,0
29.5283,80.1244,323,2.7,1.6,2018-03-11,0830,Aqua,MODIS,75,6.03,304.7,55.7,D,0
28.4624,80.7209,313.5,2.9,1.6,2018-03-11,0830,Aqua,MODIS,58,6.03,302.5,26.2,D,0
29.5247,80.1294,325.5,2.7,1.6,2018-03-11,0830,Aqua,MODIS,78,6.03,304.3,66.4,D,0
28.3044,80.1797,309.3,2.7,1.6,2018-03-12,0600,Terra,MODIS,42,6.03,298.2,21,D,0
26.943,86.3412,315,1,1,2018-03-12,0734,Aqua,MODIS,21,6.03,297.5,5.3,D,0
27.7823,84.4158,315.6,1.1,1,2018-03-12,0734,Aqua,MODIS,53,6.03,296,8.7,D,0
27.5271,84.2,324.8,1.1,1,2018-03-12,0734,Aqua,MODIS,78,6.03,298.2,18.2,D,0
27.5288,84.2105,326.6,1.1,1,2018-03-12,0734,Aqua,MODIS,80,6.03,297.8,19.9,D,0
27.5179,84.2019,317.8,1.1,1,2018-03-12,0734,Aqua,MODIS,39,6.03,297.3,10.8,D,0
27.5196,84.2126,341.1,1.1,1,2018-03-12,0734,Aqua,MODIS,91,6.03,298,43.3,D,0
27.033,85.751,336.3,1,1,2018-03-12,0734,Aqua,MODIS,87,6.03,303.1,28.6,D,0
27.0344,85.761,321.9,1,1,2018-03-12,0734,Aqua,MODIS,61,6.03,301.2,9.8,D,0
26.9811,85.6477,323,1,1,2018-03-12,0734,Aqua,MODIS,73,6.03,303.4,11.8,D,0
28.8905,80.1835,313,1.7,1.3,2018-03-12,0735,Aqua,MODIS,62,6.03,300,12.9,D,0
28.8673,80.9297,309.3,1.5,1.2,2018-03-12,0735,Aqua,MODIS,50,6.03,297.3,11.2,D,0
28.3455,80.439,315.3,1.7,1.3,2018-03-12,0735,Aqua,MODIS,63,6.03,301.8,14.8,D,0
28.3917,80.8122,317.7,1.6,1.2,2018-03-12,0735,Aqua,MODIS,69,6.03,299.5,19.5,D,0
28.0674,80.3136,318.1,1.7,1.3,2018-03-12,0735,Aqua,MODIS,58,6.03,303.5,17.2,D,0
28.053,80.2993,321.2,1.7,1.3,2018-03-12,0735,Aqua,MODIS,72,6.03,303.1,25.2,D,0
27.7067,82.5827,317.2,1.3,1.1,2018-03-12,0735,Aqua,MODIS,67,6.03,302.6,12.7,D,0
28.8874,80.1667,336.7,1.7,1.3,2018-03-12,0735,Aqua,MODIS,88,6.03,301.2,68.5,D,0
28.4743,83.2639,310.7,1.1,1.1,2018-03-13,0505,Terra,MODIS,54,6.03,289.4,10.4,D,0
27.2308,84.1891,314.4,1,1,2018-03-13,0506,Terra,MODIS,53,6.03,300,5,D,0
26.6975,84.3798,318.6,1,1,2018-03-13,0506,Terra,MODIS,72,6.03,301.2,9.1,D,0
27.2294,84.1994,315.2,1,1,2018-03-13,0506,Terra,MODIS,51,6.03,300.4,5.7,D,0
27.0297,85.7657,312.2,1,1,2018-03-13,0506,Terra,MODIS,48,6.03,297.5,4.1,D,0
27.3964,84.384,308.1,1,1,2018-03-13,0506,Terra,MODIS,34,6.03,295.3,5,D,0
26.4604,84.1279,316.3,2.8,1.6,2018-03-13,0817,Aqua,MODIS,61,6.03,300.5,34.8,D,0
26.4636,84.1197,314,2.8,1.6,2018-03-13,0817,Aqua,MODIS,54,6.03,300.5,28.1,D,0
29.2785,80.9202,322.8,1.8,1.3,2018-03-13,0818,Aqua,MODIS,73,6.03,308.2,21.3,D,0
28.9375,80.7199,310.4,1.8,1.3,2018-03-13,0818,Aqua,MODIS,36,6.03,297.9,11.7,D,0
28.9422,80.7234,310.6,1.8,1.3,2018-03-13,0818,Aqua,MODIS,26,6.03,297.7,11.7,D,0
28.8698,80.1513,318.3,1.6,1.2,2018-03-13,0818,Aqua,MODIS,48,6.03,303.3,13.6,D,0
28.9973,81.9101,355.4,2.1,1.4,2018-03-13,0818,Aqua,MODIS,98,6.03,291.8,221.7,D,0
28.3946,80.7464,315.7,1.7,1.3,2018-03-13,0818,Aqua,MODIS,41,6.03,302,13.7,D,0
29.1355,81.0668,317.9,1.9,1.3,2018-03-13,0818,Aqua,MODIS,64,6.03,305.3,18.5,D,0
28.9326,80.7391,318.2,1.7,1.3,2018-03-14,0548,Terra,MODIS,74,6.03,297.8,28.6,D,0
27.3971,84.518,312.8,1.5,1.2,2018-03-14,0722,Aqua,MODIS,60,6.03,298.1,12.1,D,0
27.3998,84.5327,312.1,1.5,1.2,2018-03-14,0722,Aqua,MODIS,58,6.03,297.6,11.4,D,0
27.317,84.5855,331.7,1.5,1.2,2018-03-14,0722,Aqua,MODIS,85,6.03,304,40.6,D,0
28.233,84.8621,317.7,1.4,1.2,2018-03-14,0722,Aqua,MODIS,72,6.03,298,17.7,D,0
27.3197,84.6003,321.1,1.5,1.2,2018-03-14,0722,Aqua,MODIS,74,6.03,302.7,18.1,D,0
27.1045,85.1137,315.7,1.4,1.2,2018-03-14,0722,Aqua,MODIS,62,6.03,301.4,10.2,D,0
27.0406,85.7677,323.7,1.3,1.1,2018-03-14,0722,Aqua,MODIS,66,6.03,302.2,16,D,0
29.0821,82.7038,320.3,1.8,1.3,2018-03-14,0723,Aqua,MODIS,54,6.03,295.8,33.1,D,0
28.4869,83.4991,306.5,1.7,1.3,2018-03-14,0723,Aqua,MODIS,30,6.03,292.9,12.6,D,0
27.9517,82.3521,304.8,1,1,2018-03-14,1647,Terra,MODIS,57,6.03,292.6,5.7,N,0
26.435,87.2087,313,1,1,2018-03-15,0453,Terra,MODIS,62,6.03,296.8,5.4,D,0
28.5462,81.9055,309.3,2.1,1.4,2018-03-15,0453,Terra,MODIS,39,6.03,293.9,18.8,D,0
28.5432,81.9064,334.1,1.3,1.1,2018-03-15,0805,Aqua,MODIS,85,6.03,301.4,41.2,D,0
28.043,80.2469,323.9,1.1,1,2018-03-15,0805,Aqua,MODIS,73,6.03,303.7,15.5,D,0
28.0444,80.2579,321.1,1.1,1,2018-03-15,0805,Aqua,MODIS,67,6.03,303.4,12.4,D,0
26.4939,80.1913,324.4,1.1,1,2018-03-15,0805,Aqua,MODIS,72,6.03,306.5,11.9,D,0
26.4953,80.2018,328.8,1.1,1,2018-03-15,0805,Aqua,MODIS,78,6.03,307.7,16.9,D,0
28.5162,80.3531,319.6,1.1,1.1,2018-03-15,0805,Aqua,MODIS,64,6.03,302.5,9,D,0
28.5417,81.8938,328.4,1.3,1.1,2018-03-15,0805,Aqua,MODIS,79,6.03,301.2,31,D,0
27.9373,82.3936,300.2,1.2,1.1,2018-03-15,2012,Aqua,MODIS,22,6.03,289.1,6.1,N,0
28.4232,80.4473,318.4,1.1,1.1,2018-03-16,0536,Terra,MODIS,45,6.03,305.8,9.2,D,0
27.2516,84.9528,313.5,2.2,1.5,2018-03-16,0536,Terra,MODIS,53,6.03,299.3,19.7,D,0
27.2495,84.9589,313.1,2.2,1.5,2018-03-16,0536,Terra,MODIS,56,6.03,299.4,18.7,D,0
28.1477,80.5192,316.7,1.2,1.1,2018-03-16,0536,Terra,MODIS,63,6.03,300.4,9.2,D,0
28.0482,81.3343,314.5,1.3,1.1,2018-03-16,0536,Terra,MODIS,56,6.03,303.2,7.1,D,0
28.2856,80.4242,317.7,1.1,1.1,2018-03-16,0536,Terra,MODIS,66,6.03,302.7,11.1,D,0
28.3195,80.5142,322,1.1,1.1,2018-03-16,0536,Terra,MODIS,73,6.03,303.7,13.1,D,0
28.3214,80.5027,322.9,1.1,1.1,2018-03-16,0536,Terra,MODIS,74,6.03,303.7,14.9,D,0
26.5787,87.6337,315.7,1.5,1.2,2018-03-16,0710,Aqua,MODIS,59,6.03,302.1,10.9,D,0
26.5814,87.6488,321.6,1.5,1.2,2018-03-16,0710,Aqua,MODIS,72,6.03,301.9,21,D,0
27.2444,84.9445,316.7,2.3,1.5,2018-03-16,0710,Aqua,MODIS,68,6.03,299.9,26.4,D,0
27.2489,84.9669,314.5,2.3,1.5,2018-03-16,0710,Aqua,MODIS,43,6.03,301,17.7,D,0
26.9586,86.0566,316.2,1.9,1.4,2018-03-16,0710,Aqua,MODIS,64,6.03,302.9,14,D,0
26.6014,84.4515,316.2,2.5,1.5,2018-03-16,0710,Aqua,MODIS,51,6.03,302.7,20.1,D,0
26.9164,86.1887,317.6,1.9,1.3,2018-03-16,0710,Aqua,MODIS,63,6.03,302.4,15.5,D,0
27.1077,87.6059,323.1,1.5,1.2,2018-03-16,0710,Aqua,MODIS,75,6.03,305.5,21.5,D,0
27.1104,87.6209,320.2,1.5,1.2,2018-03-16,0710,Aqua,MODIS,47,6.03,304.2,16.9,D,0
26.5836,87.6416,324.8,1.5,1.2,2018-03-16,0710,Aqua,MODIS,76,6.03,302.1,26.1,D,0
26.7693,86.6681,302.7,1.1,1,2018-03-16,1634,Terra,MODIS,51,6.03,291.8,5,N,0
26.6782,86.8212,305.2,1.1,1,2018-03-16,1634,Terra,MODIS,63,6.03,293.6,6.8,N,0
27.1598,86.7771,302.1,1.1,1,2018-03-16,1634,Terra,MODIS,46,6.03,289.5,6.4,N,0
27.0152,85.886,302.1,1,1,2018-03-16,1634,Terra,MODIS,47,6.03,290.9,5.6,N,0
27.0075,85.8936,319.8,1,1,2018-03-16,1634,Terra,MODIS,99,6.03,293.1,18.4,N,0
26.9956,86.0112,304.1,1,1,2018-03-16,1634,Terra,MODIS,26,6.03,292.9,4.7,N,0
27.0703,86.7208,303.2,1.1,1,2018-03-16,1634,Terra,MODIS,54,6.03,291.3,6.1,N,0
27.0715,86.7305,304.2,1.1,1,2018-03-16,1634,Terra,MODIS,59,6.03,290,6.9,N,0
27.9325,82.3964,303.2,1.1,1,2018-03-16,1635,Terra,MODIS,54,6.03,291.7,5.6,N,0
26.9941,86.0275,317.4,1.7,1.3,2018-03-17,0441,Terra,MODIS,65,6.03,305.4,13.5,D,0
27.134,85.8982,324.8,1.7,1.3,2018-03-17,0441,Terra,MODIS,77,6.03,305.6,32.5,D,0
26.7638,86.6662,316.7,1.5,1.2,2018-03-17,0441,Terra,MODIS,44,6.03,304.7,9,D,0
27.5221,85.0683,314.5,2,1.4,2018-03-17,0441,Terra,MODIS,65,6.03,302.6,18.4,D,0
27.5179,85.08,313.4,2,1.4,2018-03-17,0441,Terra,MODIS,53,6.03,302.9,17,D,0
28.4171,80.3623,359.1,1,1,2018-03-17,0753,Aqua,MODIS,99,6.03,305,78,D,0
28.414,80.3419,349.9,1,1,2018-03-17,0753,Aqua,MODIS,95,6.03,305.6,55.9,D,0
28.4155,80.3521,397.9,1,1,2018-03-17,0753,Aqua,MODIS,100,6.03,315.1,239.2,D,0
28.3963,80.4084,316.6,1,1,2018-03-17,0753,Aqua,MODIS,63,6.03,303.9,7,D,0
28.387,80.4054,317.7,1,1,2018-03-17,0753,Aqua,MODIS,64,6.03,304.5,7.8,D,0
28.3885,80.4156,321.3,1,1,2018-03-17,0753,Aqua,MODIS,71,6.03,304.8,10.8,D,0
28.3752,80.4496,317.2,1,1,2018-03-17,0753,Aqua,MODIS,53,6.03,304.6,6.3,D,0
28.2948,80.4716,315.7,1,1,2018-03-17,0753,Aqua,MODIS,45,6.03,304.6,5.4,D,0
28.2813,80.4428,315,1,1,2018-03-17,0753,Aqua,MODIS,48,6.03,304.5,4.8,D,0
28.3583,81.0929,319,1,1,2018-03-17,0753,Aqua,MODIS,59,6.03,305.2,9.4,D,0
28.2225,80.2967,318,1,1,2018-03-17,0753,Aqua,MODIS,62,6.03,305.6,7.6,D,0
28.2302,80.3478,318.4,1,1,2018-03-17,0753,Aqua,MODIS,64,6.03,304.9,9,D,0
28.3538,81.7712,318.9,1,1,2018-03-17,0753,Aqua,MODIS,59,6.03,303,9.5,D,0
28.0857,81.3061,318.7,1,1,2018-03-17,0753,Aqua,MODIS,64,6.03,307.3,7,D,0
28.0871,81.3161,337.2,1,1,2018-03-17,0753,Aqua,MODIS,87,6.03,307.3,29.7,D,0
28.0524,81.3394,323.7,1,1,2018-03-17,0753,Aqua,MODIS,72,6.03,305.8,11.6,D,0
27.9404,81.9809,318.2,1,1,2018-03-17,0753,Aqua,MODIS,54,6.03,307.6,7.2,D,0
27.9217,82.3758,319.9,1,1,2018-03-17,0753,Aqua,MODIS,16,6.03,307.7,6.8,D,0
27.9244,82.3961,319.4,1,1,2018-03-17,0753,Aqua,MODIS,52,6.03,305.9,7.5,D,0
27.9258,82.4063,319.6,1,1,2018-03-17,0753,Aqua,MODIS,66,6.03,306.1,8.3,D,0
27.7155,81.9506,336,1,1,2018-03-17,0753,Aqua,MODIS,86,6.03,309.6,26.8,D,0
27.7169,81.9606,347.7,1,1,2018-03-17,0753,Aqua,MODIS,93,6.03,307.7,47.8,D,0
27.691,81.9708,326,1,1,2018-03-17,0753,Aqua,MODIS,73,6.03,308.9,14.1,D,0
27.6751,82.3894,320.7,1,1,2018-03-17,0753,Aqua,MODIS,67,6.03,306.2,8.2,D,0
27.8758,84.5434,318,1.2,1.1,2018-03-17,0753,Aqua,MODIS,58,6.03,303.3,10,D,0
27.7058,84.57,318.1,1.2,1.1,2018-03-17,0753,Aqua,MODIS,42,6.03,305.5,7.8,D,0
27.6937,84.8087,324,1.3,1.1,2018-03-17,0753,Aqua,MODIS,75,6.03,300.2,22.6,D,0
27.695,84.8195,317.2,1.3,1.1,2018-03-17,0753,Aqua,MODIS,59,6.03,298,12.8,D,0
27.6947,84.8134,333.9,1.3,1.1,2018-03-17,0753,Aqua,MODIS,85,6.03,299.9,39,D,0
27.5759,84.4102,318.9,1.2,1.1,2018-03-17,0753,Aqua,MODIS,62,6.03,304.6,10.3,D,0
27.5417,84.2098,341.9,1.2,1.1,2018-03-17,0753,Aqua,MODIS,90,6.03,308.9,46.4,D,0
27.5432,84.2215,348.5,1.2,1.1,2018-03-17,0753,Aqua,MODIS,94,6.03,308.2,61.4,D,0
27.535,84.2348,322.9,1.2,1.1,2018-03-17,0753,Aqua,MODIS,61,6.03,307.3,14.1,D,0
27.5304,84.2302,321.5,1.2,1.1,2018-03-17,0753,Aqua,MODIS,20,6.03,308.4,11.5,D,0
27.5319,84.242,327.9,1.2,1.1,2018-03-17,0753,Aqua,MODIS,70,6.03,308.9,20.8,D,0
27.5408,84.3128,315.6,1.2,1.1,2018-03-17,0753,Aqua,MODIS,57,6.03,304.1,7.7,D,0
27.7706,86.2516,317.2,1.5,1.2,2018-03-17,0753,Aqua,MODIS,42,6.03,298,19.9,D,0
27.5392,84.4594,315.8,1.2,1.1,2018-03-17,0753,Aqua,MODIS,51,6.03,304.3,6.2,D,0
27.5294,84.4608,334.3,1.2,1.1,2018-03-17,0753,Aqua,MODIS,85,6.03,307.8,33.7,D,0
27.5309,84.4729,338.5,1.2,1.1,2018-03-17,0753,Aqua,MODIS,88,6.03,306.8,41.3,D,0
27.5324,84.4851,329.5,1.2,1.1,2018-03-17,0753,Aqua,MODIS,81,6.03,306.6,24.1,D,0
27.5226,84.4864,318.1,1.2,1.1,2018-03-17,0753,Aqua,MODIS,36,6.03,305.6,9.9,D,0
27.5241,84.4985,322.5,1.2,1.1,2018-03-17,0753,Aqua,MODIS,72,6.03,305.3,15.6,D,0
27.3796,83.5712,321.8,1.1,1,2018-03-17,0753,Aqua,MODIS,62,6.03,306.4,11.5,D,0
27.381,83.5822,323.8,1.1,1,2018-03-17,0753,Aqua,MODIS,67,6.03,307.2,12.9,D,0
27.5212,85.062,313.9,1.3,1.1,2018-03-17,0753,Aqua,MODIS,32,6.03,301.3,7.1,D,0
27.4379,84.4557,314.4,1.2,1.1,2018-03-17,0753,Aqua,MODIS,44,6.03,304.1,6.8,D,0
27.4811,84.8114,318,1.3,1.1,2018-03-17,0753,Aqua,MODIS,47,6.03,304,10.7,D,0
27.4826,84.8242,323,1.3,1.1,2018-03-17,0753,Aqua,MODIS,63,6.03,305.6,16.5,D,0
27.3055,83.5555,320.6,1.1,1,2018-03-17,0753,Aqua,MODIS,57,6.03,304.6,11.3,D,0
27.2962,83.557,319.6,1.1,1,2018-03-17,0753,Aqua,MODIS,48,6.03,306.7,10.4,D,0
27.2976,83.5679,317.4,1.1,1,2018-03-17,0753,Aqua,MODIS,33,6.03,303.6,8.1,D,0
27.3209,83.9048,314.1,1.1,1.1,2018-03-17,0753,Aqua,MODIS,20,6.03,302.2,5.6,D,0
27.1965,83.2821,320.8,1.1,1,2018-03-17,0753,Aqua,MODIS,67,6.03,307.9,10.1,D,0
27.3369,84.7141,315.5,1.2,1.1,2018-03-17,0753,Aqua,MODIS,49,6.03,305.5,7.1,D,0
27.3384,84.7265,317.5,1.2,1.1,2018-03-17,0753,Aqua,MODIS,62,6.03,306.1,9.5,D,0
27.2368,83.9711,323.4,1.1,1.1,2018-03-17,0753,Aqua,MODIS,72,6.03,305.5,12.6,D,0
27.2382,83.9824,329.7,1.1,1.1,2018-03-17,0753,Aqua,MODIS,80,6.03,305.9,21.2,D,0
27.3114,84.6681,327,1.2,1.1,2018-03-17,0753,Aqua,MODIS,68,6.03,305.1,19.6,D,0
27.3099,84.6615,325.7,1.2,1.1,2018-03-17,0753,Aqua,MODIS,73,6.03,306.2,17.4,D,0
27.3136,84.7739,322.4,1.2,1.1,2018-03-17,0753,Aqua,MODIS,71,6.03,309.4,15.5,D,0
27.3325,85.0137,324.5,1.3,1.1,2018-03-17,0753,Aqua,MODIS,74,6.03,306.5,18.9,D,0
27.334,85.0263,321.8,1.3,1.1,2018-03-17,0753,Aqua,MODIS,70,6.03,305.4,14.6,D,0
27.2884,84.8157,320,1.2,1.1,2018-03-17,0753,Aqua,MODIS,67,6.03,307.3,13.1,D,0
27.2899,84.8281,330.4,1.3,1.1,2018-03-17,0753,Aqua,MODIS,81,6.03,307.6,29.2,D,0
27.24,84.7475,320.5,1.2,1.1,2018-03-17,0753,Aqua,MODIS,24,6.03,304.2,11.6,D,0
27.2415,84.7599,326.9,1.2,1.1,2018-03-17,0753,Aqua,MODIS,77,6.03,304,21.5,D,0
27.265,84.96,321.5,1.3,1.1,2018-03-17,0753,Aqua,MODIS,67,6.03,307,12.3,D,0
27.2609,85.0126,328,1.3,1.1,2018-03-17,0753,Aqua,MODIS,52,6.03,309.7,19.1,D,0
27.2076,84.9115,318.1,1.3,1.1,2018-03-17,0753,Aqua,MODIS,27,6.03,305.4,8.7,D,0
27.1967,84.9905,344.9,1.3,1.1,2018-03-17,0753,Aqua,MODIS,92,6.03,307.3,57.5,D,0
27.1711,85.0333,319.9,1.3,1.1,2018-03-17,0753,Aqua,MODIS,46,6.03,304.8,11,D,0
27.1713,85.026,324.1,1.3,1.1,2018-03-17,0753,Aqua,MODIS,70,6.03,305.4,16.4,D,0
27.169,85.0915,321.2,1.3,1.1,2018-03-17,0753,Aqua,MODIS,68,6.03,303.4,15.1,D,0
27.1822,85.2885,317.9,1.3,1.1,2018-03-17,0753,Aqua,MODIS,40,6.03,305.3,9.6,D,0
27.3225,86.518,316.3,1.6,1.2,2018-03-17,0753,Aqua,MODIS,53,6.03,301.5,11.4,D,0
27.2248,85.8381,320.5,1.4,1.2,2018-03-17,0753,Aqua,MODIS,68,6.03,304.6,15.8,D,0
27.1594,85.3595,325,1.3,1.1,2018-03-17,0753,Aqua,MODIS,75,6.03,307.7,19.1,D,0
27.1187,85.0992,319.7,1.3,1.1,2018-03-17,0753,Aqua,MODIS,59,6.03,305.6,9.4,D,0
26.8515,83.0346,326.1,1,1,2018-03-17,0753,Aqua,MODIS,75,6.03,306.9,15.9,D,0
26.8529,83.0451,319.1,1,1,2018-03-17,0753,Aqua,MODIS,61,6.03,306.8,7.8,D,0
27.1072,85.0878,319.8,1.3,1.1,2018-03-17,0753,Aqua,MODIS,54,6.03,305.9,9.6,D,0
27.0924,85.3088,323.9,1.3,1.1,2018-03-17,0753,Aqua,MODIS,73,6.03,306.7,18.3,D,0
27.094,85.322,321.3,1.3,1.1,2018-03-17,0753,Aqua,MODIS,68,6.03,307.5,14.2,D,0
27.0919,85.6662,325.1,1.4,1.2,2018-03-17,0753,Aqua,MODIS,73,6.03,311.4,17.3,D,0
27.0934,85.68,328.6,1.4,1.2,2018-03-17,0753,Aqua,MODIS,79,6.03,311.4,24.4,D,0
26.9095,84.2106,322,1.2,1.1,2018-03-17,0753,Aqua,MODIS,52,6.03,309.8,10.1,D,0
27.071,85.6692,332.6,1.4,1.2,2018-03-17,0753,Aqua,MODIS,81,6.03,308.4,28.9,D,0
27.0644,85.6618,320,1.4,1.2,2018-03-17,0753,Aqua,MODIS,57,6.03,308.5,8.6,D,0
27.066,85.6756,328.2,1.4,1.2,2018-03-17,0753,Aqua,MODIS,79,6.03,307.6,23.1,D,0
27.0726,85.9165,320.3,1.4,1.2,2018-03-17,0753,Aqua,MODIS,55,6.03,305.2,12.5,D,0
27.0395,85.7217,325.8,1.4,1.2,2018-03-17,0753,Aqua,MODIS,76,6.03,307.4,19.3,D,0
27.0523,85.8335,322.6,1.4,1.2,2018-03-17,0753,Aqua,MODIS,38,6.03,308.5,13.2,D,0
27.0685,85.9755,317,1.4,1.2,2018-03-17,0753,Aqua,MODIS,44,6.03,303.7,9.1,D,0
27.016,85.7961,325.4,1.4,1.2,2018-03-17,0753,Aqua,MODIS,64,6.03,308.2,16.5,D,0
27.035,85.966,324.3,1.4,1.2,2018-03-17,0753,Aqua,MODIS,47,6.03,306.4,17.9,D,0
26.9993,85.7418,328.3,1.4,1.2,2018-03-17,0753,Aqua,MODIS,79,6.03,308.3,22.8,D,0
27.0008,85.7557,323.4,1.4,1.2,2018-03-17,0753,Aqua,MODIS,72,6.03,308.2,13.6,D,0
27.0709,86.7254,326.9,1.6,1.3,2018-03-17,0753,Aqua,MODIS,78,6.03,311.3,26.8,D,0
26.7065,84.3902,318.8,1.2,1.1,2018-03-17,0753,Aqua,MODIS,53,6.03,306.2,6.7,D,0
26.7079,84.4018,323.9,1.2,1.1,2018-03-17,0753,Aqua,MODIS,62,6.03,307.2,13.2,D,0
26.8621,86.3867,321.8,1.5,1.2,2018-03-17,0753,Aqua,MODIS,66,6.03,307.6,14.3,D,0
26.9614,87.5196,331.8,1.8,1.3,2018-03-17,0753,Aqua,MODIS,83,6.03,307.6,52.2,D,0
26.9632,87.537,332.9,1.8,1.3,2018-03-17,0753,Aqua,MODIS,84,6.03,307.9,55.9,D,0
26.9265,87.412,349.9,1.8,1.3,2018-03-17,0753,Aqua,MODIS,95,6.03,304.3,130.1,D,0
26.928,87.4268,321.5,1.8,1.3,2018-03-17,0753,Aqua,MODIS,71,6.03,299.7,27.3,D,0
26.8691,87.0825,314.9,1.7,1.3,2018-03-17,0753,Aqua,MODIS,48,6.03,300.4,12.7,D,0
26.7929,86.5695,322.3,1.6,1.2,2018-03-17,0753,Aqua,MODIS,43,6.03,308.8,15.6,D,0
26.8611,87.0904,316.4,1.7,1.3,2018-03-17,0753,Aqua,MODIS,52,6.03,302.5,13.5,D,0
26.7911,86.5595,324.4,1.6,1.2,2018-03-17,0753,Aqua,MODIS,74,6.03,309.3,18.9,D,0
